,title,price,link
79,Acer One Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) AO 14 Z 8-415 Thin and Ligh...,"â‚¹24,990",https://www.flipkart.com/acer-one-intel-core-i3-11th-gen-1115g4-8-gb-512-gb-ssd-windows-11-home-ao-14-z-8-415-thin-light-laptop/p/itm34f24cbac6f26?pid=COMGPF5CQ7VDWDT4&lid=LSTCOMGPF5CQ7VDWDT4PET780&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&spotlightTagId=BestsellerId_6bo%2Fb5g&srno=s_1_18&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&iid=c23c0939-39ae-45d9-abcf-d304476aa6d3.COMGPF5CQ7VDWDT4.SEARCH&ssid=dp0ykx8l1s0000001729435763982&qH=146bdebb324a64d3
80,Lenovo LOQ Intel Core i5 12th Gen 12450HX - (12 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,"â‚¹58,990",https://www.flipkart.com/lenovo-loq-intel-core-i5-12th-gen-12450hx-12-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-15iax9d1-gaming-laptop/p/itm4a19730d181b4?pid=COMHY9Z86BTST9AG&lid=LSTCOMHY9Z86BTST9AGRWZEC9&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_8_171&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=e870ad18-9cee-40e1-946e-65a15718b718.COMHY9Z86BTST9AG.SEARCH&ppt=sp&ppn=sp&ssid=xgcayn00kg0000001729435801148&qH=146bdebb324a64d3
81,Lenovo Yoga 7 WUXGA-OLED Intel Core i7 13th Gen 1360P - (16 GB/1 TB SSD/Windows 11 Home) 14IRL8 2 in 1...,"â‚¹1,00,190",https://www.flipkart.com/lenovo-yoga-7-wuxga-oled-intel-core-i7-13th-gen-1360p-16-gb-1-tb-ssd-windows-11-home-14irl8-2-1-laptop/p/itm3cf756c3e7c1e?pid=COMGSVFEHHH2FHVY&lid=LSTCOMGSVFEHHH2FHVYGY7SNC&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_8_172&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=e870ad18-9cee-40e1-946e-65a15718b718.COMGSVFEHHH2FHVY.SEARCH&ppt=sp&ppn=sp&ssid=xgcayn00kg0000001729435801148&qH=146bdebb324a64d3
82,ASUS Vivobook Go 14 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1404FA-NK321WS Th...,"â‚¹30,990",https://www.flipkart.com/asus-vivobook-go-14-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1404fa-nk321ws-thin-light-laptop/p/itm37ab22cfcf18d?pid=COMH2TPS4KQNJXWH&lid=LSTCOMH2TPS4KQNJXWHAQRRG7&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_8_173&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=e870ad18-9cee-40e1-946e-65a15718b718.COMH2TPS4KQNJXWH.SEARCH&ppt=sp&ppn=sp&ssid=xgcayn00kg0000001729435801148&qH=146bdebb324a64d3
83,Lenovo i5 H Series Intel Core i5 11th Gen 11320H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVID...,"â‚¹49,990",https://www.flipkart.com/lenovo-i5-h-series-intel-core-11th-gen-11320h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-15ihu6-gaming-laptop/p/itm07f33a9201c0d?pid=COMGFM5BFZHDDB4R&lid=LSTCOMGFM5BFZHDDB4RSEPODX&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_8_174&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=e870ad18-9cee-40e1-946e-65a15718b718.COMGFM5BFZHDDB4R.SEARCH&ppt=sp&ppn=sp&ssid=xgcayn00kg0000001729435801148&qH=146bdebb324a64d3
84,Lenovo V15 Series AMD Athlon Dual Core 7120U - (8 GB/512 GB SSD/Windows 11 Home) V15 Thin and Light La...,"â‚¹24,990",https://www.flipkart.com/lenovo-v15-series-amd-athlon-dual-core-7120u-8-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itm575eadcc5ae49?pid=COMGWB8REKMC9SGQ&lid=LSTCOMGWB8REKMC9SGQTN9ZQJ&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_8_175&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=e870ad18-9cee-40e1-946e-65a15718b718.COMGWB8REKMC9SGQ.SEARCH&ppt=sp&ppn=sp&ssid=xgcayn00kg0000001729435801148&qH=146bdebb324a64d3
85,Acer Aspire 3 Intel Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) A315-59 Thin and Light Laptop,"â‚¹30,890",https://www.flipkart.com/acer-aspire-3-intel-core-i3-12th-gen-8-gb-512-gb-ssd-windows-11-home-a315-59-thin-light-laptop/p/itm05f023c6da5dc?pid=COMGHR2J9RX2GG2G&lid=LSTCOMGHR2J9RX2GG2GFE3FSF&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_8_176&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=e870ad18-9cee-40e1-946e-65a15718b718.COMGHR2J9RX2GG2G.SEARCH&ppt=sp&ppn=sp&ssid=xgcayn00kg0000001729435801148&qH=146bdebb324a64d3
86,ASUS Vivobook Go 15 AMD Ryzen 5 Quad Core 7520U - (16 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ541WS T...,"â‚¹40,490",https://www.flipkart.com/asus-vivobook-go-15-amd-ryzen-5-quad-core-7520u-16-gb-512-gb-ssd-windows-11-home-e1504fa-nj541ws-thin-light-laptop/p/itma4c54e98cd962?pid=COMGTXRYUSCDZ6ED&lid=LSTCOMGTXRYUSCDZ6EDPEF2QY&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_8_177&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=e870ad18-9cee-40e1-946e-65a15718b718.COMGTXRYUSCDZ6ED.SEARCH&ppt=sp&ppn=sp&ssid=xgcayn00kg0000001729435801148&qH=146bdebb324a64d3
87,Lenovo IdeaPad Slim 3 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home) 15IRH8 Thin a...,"â‚¹56,990",https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-15irh8-thin-light-laptop/p/itm76f0e5d975817?pid=COMGVQ2YB9SU8KMF&lid=LSTCOMGVQ2YB9SU8KMF2MGQ5W&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_8_178&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=e870ad18-9cee-40e1-946e-65a15718b718.COMGVQ2YB9SU8KMF.SEARCH&ppt=sp&ppn=sp&ssid=xgcayn00kg0000001729435801148&qH=146bdebb324a64d3
88,ASUS TUF Gaming F17 - AI Powered Gaming Intel Core i5 11th Gen 11400H - (8 GB/512 GB SSD/Windows 11 Ho...,"â‚¹48,990",https://www.flipkart.com/asus-tuf-gaming-f17-ai-powered-intel-core-i5-11th-gen-11400h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-144-hz-70-tgp-fx706hf-hx018w-laptop/p/itmf652967212437?pid=COMGZKHQVMNZXEAH&lid=LSTCOMGZKHQVMNZXEAHYLRJ6N&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_8_179&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=e870ad18-9cee-40e1-946e-65a15718b718.COMGZKHQVMNZXEAH.SEARCH&ppt=sp&ppn=sp&ssid=xgcayn00kg0000001729435801148&qH=146bdebb324a64d3
89,HP Laptop Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0186TU Thin and Light ...,"â‚¹41,990",https://www.flipkart.com/hp-laptop-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-15-fd0186tu-thin-light/p/itm4fc6159aa1303?pid=COMHY9G672HKDZHB&lid=LSTCOMHY9G672HKDZHB92AOD1&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_8_180&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=e870ad18-9cee-40e1-946e-65a15718b718.COMHY9G672HKDZHB.SEARCH&ppt=sp&ppn=sp&ssid=xgcayn00kg0000001729435801148&qH=146bdebb324a64d3
90,ASUS ExpertBook B15 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) B1502CBA-NJ1090WS...,"â‚¹32,990",https://www.flipkart.com/asus-expertbook-b15-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-b1502cba-nj1090ws-thin-light-laptop/p/itmd0f1534bae463?pid=COMGZF9ERKTDG79G&lid=LSTCOMGZF9ERKTDG79GIHZSZI&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_1_19&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&iid=c23c0939-39ae-45d9-abcf-d304476aa6d3.COMGZF9ERKTDG79G.SEARCH&ssid=dp0ykx8l1s0000001729435763982&qH=146bdebb324a64d3
91,HP FQ Series Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15s-FQ5326TU Thin and Li...,"â‚¹35,490",https://www.flipkart.com/hp-fq-series-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-15s-fq5326tu-thin-light-laptop/p/itme9a2532043dc2?pid=COMHFG63BRFVGXHW&lid=LSTCOMHFG63BRFVGXHWMKZTXB&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_8_181&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=e870ad18-9cee-40e1-946e-65a15718b718.COMHFG63BRFVGXHW.SEARCH&ppt=sp&ppn=sp&ssid=xgcayn00kg0000001729435801148&qH=146bdebb324a64d3
92,"ASUS Vivobook 16X for Creator, Intel Core i5 12th Gen 12500H - (8 GB/512 GB SSD/Windows 11 Home/4 GB G...","â‚¹49,990",https://www.flipkart.com/asus-vivobook-16x-creator-intel-core-i5-12th-gen-12500h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-k3605zf-rp258w-gaming-laptop/p/itm52d25ebe8e4e2?pid=COMH2XBQJJDTAFVE&lid=LSTCOMH2XBQJJDTAFVEP9L5VG&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_8_182&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=e870ad18-9cee-40e1-946e-65a15718b718.COMH2XBQJJDTAFVE.SEARCH&ppt=sp&ppn=sp&ssid=xgcayn00kg0000001729435801148&qH=146bdebb324a64d3
93,Infinix Y4 Max Series Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) YL613 Thin and...,"â‚¹38,990",https://www.flipkart.com/infinix-y4-max-series-intel-core-i5-13th-gen-1335u-16-gb-512-gb-ssd-windows-11-home-yl613-thin-light-laptop/p/itmd28733993c713?pid=COMGWWBRSAFMWR3W&lid=LSTCOMGWWBRSAFMWR3WJIBRUX&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_8_183&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=e870ad18-9cee-40e1-946e-65a15718b718.COMGWWBRSAFMWR3W.SEARCH&ppt=sp&ppn=sp&ssid=xgcayn00kg0000001729435801148&qH=146bdebb324a64d3
94,HP Laptop Intel Core i3 12th Gen 1215U - (8 GB/256 GB SSD/Windows 11 Home) 15s-fy5010TU Thin and Light...,"â‚¹32,999",https://www.flipkart.com/hp-laptop-intel-core-i3-12th-gen-1215u-8-gb-256-gb-ssd-windows-11-home-15s-fy5010tu-thin-light/p/itm629a59dce098d?pid=COMHF6WAYQWPTFRS&lid=LSTCOMHF6WAYQWPTFRSK8OU9L&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_8_184&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=e870ad18-9cee-40e1-946e-65a15718b718.COMHF6WAYQWPTFRS.SEARCH&ppt=sp&ppn=sp&ssid=xgcayn00kg0000001729435801148&qH=146bdebb324a64d3
95,ASUS Vivobook Go 15 OLED Intel Core i3 12th Gen N305 - (8 GB/512 GB SSD/Windows 11 Home) E1504GA-LK321...,"â‚¹36,950",https://www.flipkart.com/asus-vivobook-go-15-oled-intel-core-i3-12th-gen-n305-8-gb-512-gb-ssd-windows-11-home-e1504ga-lk321ws-thin-light-laptop/p/itm7d5ecc7fff762?pid=COMGRYSZM4GZZH4S&lid=LSTCOMGRYSZM4GZZH4SMEXK0Q&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_8_185&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=e870ad18-9cee-40e1-946e-65a15718b718.COMGRYSZM4GZZH4S.SEARCH&ppt=sp&ppn=sp&ssid=xgcayn00kg0000001729435801148&qH=146bdebb324a64d3
96,HP Victus 15 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,"â‚¹70,990",https://www.flipkart.com/hp-victus-15-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-15-fa1327tx-gaming-laptop/p/itmb08f154f265d7?pid=COMHY8KVZ73Y9PPY&lid=LSTCOMHY8KVZ73Y9PPYGBSHGI&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_8_186&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=e870ad18-9cee-40e1-946e-65a15718b718.COMHY8KVZ73Y9PPY.SEARCH&ppt=sp&ppn=sp&ssid=xgcayn00kg0000001729435801148&qH=146bdebb324a64d3
97,Lenovo V15 Intel Celeron Dual Core 4th Gen N4500 - (8 GB/256 GB SSD/Windows 11 Home) 82QYA00MIN Thin a...,"â‚¹21,490",https://www.flipkart.com/lenovo-v15-intel-celeron-dual-core-4th-gen-n4500-8-gb-256-gb-ssd-windows-11-home-82qya00min-thin-light-laptop/p/itmdad173c69b235?pid=COMGZNMS5AHPF2GP&lid=LSTCOMGZNMS5AHPF2GPEFKLXD&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_8_187&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=e870ad18-9cee-40e1-946e-65a15718b718.COMGZNMS5AHPF2GP.SEARCH&ppt=sp&ppn=sp&ssid=xgcayn00kg0000001729435801148&qH=146bdebb324a64d3
98,Lenovo ThinkBook 16 G6 Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) ThinkBook 16 G...,"â‚¹38,990",https://www.flipkart.com/lenovo-thinkbook-16-g6-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-irl-5-thin-light-laptop/p/itmd7e1aca8d63e9?pid=COMGZGWUG25DHHWB&lid=LSTCOMGZGWUG25DHHWBIJL9SN&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_8_188&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=e870ad18-9cee-40e1-946e-65a15718b718.COMGZGWUG25DHHWB.SEARCH&ppt=sp&ppn=sp&ssid=xgcayn00kg0000001729435801148&qH=146bdebb324a64d3
99,ASUS TUF Gaming A15 AMD Ryzen 7 Octa Core 7435HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVI...,"â‚¹79,990",https://www.flipkart.com/asus-tuf-gaming-a15-amd-ryzen-7-octa-core-7435hs-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-fa507nur-lp082w-laptop/p/itmc6ca6f861b082?pid=COMH2XBQSRKDXZMC&lid=LSTCOMH2XBQSRKDXZMCIHNGPM&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_8_189&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=e870ad18-9cee-40e1-946e-65a15718b718.COMH2XBQSRKDXZMC.SEARCH&ppt=sp&ppn=sp&ssid=xgcayn00kg0000001729435801148&qH=146bdebb324a64d3
100,Acer Chromebook Plus Intel Core i3 N305 - (8 GB/256 GB SSD/Chrome OS) CB514-4H-39T7 Chromebook Laptop,"â‚¹22,990",https://www.flipkart.com/acer-chromebook-plus-intel-core-i3-n305-8-gb-256-gb-ssd-chrome-os-cb514-4h-39t7-laptop/p/itm5542cc6900ec1?pid=COMHFC9KE39WGHMA&lid=LSTCOMHFC9KE39WGHMAVMYY2Y&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_8_190&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=e870ad18-9cee-40e1-946e-65a15718b718.COMHFC9KE39WGHMA.SEARCH&ppt=sp&ppn=sp&ssid=xgcayn00kg0000001729435801148&qH=146bdebb324a64d3
101,Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey) MLXW3HN/A,"â‚¹84,990",https://www.flipkart.com/apple-macbook-air-m2-8-gb-256-gb-ssd-mac-os-monterey-mlxw3hn-a/p/itmc2732c112aeb1?pid=COMGFB2GSG8EQXCQ&lid=LSTCOMGFB2GSG8EQXCQJWHH2F&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_1_20&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&iid=c23c0939-39ae-45d9-abcf-d304476aa6d3.COMGFB2GSG8EQXCQ.SEARCH&ssid=dp0ykx8l1s0000001729435763982&qH=146bdebb324a64d3
102,ASUS Vivobook 15 Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ341WS Thi...,"â‚¹35,990",https://www.flipkart.com/asus-vivobook-15-intel-core-i3-12th-gen-1215u-16-gb-512-gb-ssd-windows-11-home-x1504za-nj341ws-thin-light-laptop/p/itm5184c4a666a93?pid=COMH3BKW4YSBUZ5G&lid=LSTCOMH3BKW4YSBUZ5GXTAO6N&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_8_191&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=e870ad18-9cee-40e1-946e-65a15718b718.COMH3BKW4YSBUZ5G.SEARCH&ppt=sp&ppn=sp&ssid=xgcayn00kg0000001729435801148&qH=146bdebb324a64d3
103,HP Victus Intel Core i7 12th Gen 12650H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,"â‚¹81,990",https://www.flipkart.com/hp-victus-intel-core-i7-12th-gen-12650h-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050a-15-fa1389tx-gaming-laptop/p/itm7f5c7bf51e863?pid=COMH2DYZBGZ6HJW9&lid=LSTCOMH2DYZBGZ6HJW9O8UPT7&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_8_192&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=e870ad18-9cee-40e1-946e-65a15718b718.COMH2DYZBGZ6HJW9.SEARCH&ppt=sp&ppn=sp&ssid=xgcayn00kg0000001729435801148&qH=146bdebb324a64d3
104,Acer One 14 AMD Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) Z2-493 Thin and Light Lapt...,"â‚¹23,199",https://www.flipkart.com/acer-one-14-amd-ryzen-3-dual-core-3250u-8-gb-512-gb-ssd-windows-11-home-z2-493-thin-light-laptop/p/itm283f44123aab0?pid=COMGTR89NPGW2NX3&lid=LSTCOMGTR89NPGW2NX33CQOGX&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_9_193&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=de73ada5-2bc1-4c87-b7af-9819925f6474.COMGTR89NPGW2NX3.SEARCH&ppt=sp&ppn=sp&ssid=8nrtgp4vgw0000001729435806431&qH=146bdebb324a64d3
105,MSI Thin 15 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,"â‚¹44,990",https://www.flipkart.com/msi-thin-15-intel-core-i5-12th-gen-12450h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-144-hz-b12ucx-1696in-gaming-laptop/p/itmc1581367ea4e2?pid=COMGZW35SQXHBAUH&lid=LSTCOMGZW35SQXHBAUHXQTHLX&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_9_194&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=de73ada5-2bc1-4c87-b7af-9819925f6474.COMGZW35SQXHBAUH.SEARCH&ppt=sp&ppn=sp&ssid=8nrtgp4vgw0000001729435806431&qH=146bdebb324a64d3
106,MSI Thin 15 Intel Core i7 12th Gen 12650H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,"â‚¹67,990",https://www.flipkart.com/msi-thin-15-intel-core-i7-12th-gen-12650h-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-144-hz-b12uc-1690in-gaming-laptop/p/itm873d48b959f9b?pid=COMGYSFGVXJB3JJP&lid=LSTCOMGYSFGVXJB3JJPDLK7NS&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_9_195&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=de73ada5-2bc1-4c87-b7af-9819925f6474.COMGYSFGVXJB3JJP.SEARCH&ppt=sp&ppn=sp&ssid=8nrtgp4vgw0000001729435806431&qH=146bdebb324a64d3
107,ASUS Vivobook Go 14 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1404FA-NK327WS Th...,"â‚¹30,990",https://www.flipkart.com/asus-vivobook-go-14-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1404fa-nk327ws-thin-light-laptop/p/itmd6733f7332771?pid=COMGS2AJ3EFRSRBQ&lid=LSTCOMGS2AJ3EFRSRBQCQQNVR&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_9_196&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=de73ada5-2bc1-4c87-b7af-9819925f6474.COMGS2AJ3EFRSRBQ.SEARCH&ppt=sp&ppn=sp&ssid=8nrtgp4vgw0000001729435806431&qH=146bdebb324a64d3
108,HP 245 G9 Silver AMD Ryzen 5 Hexa Core 5625U - (8 GB/512 GB SSD/Windows 11 Home) 245 G9 Laptop,"â‚¹31,490",https://www.flipkart.com/hp-245-g9-silver-amd-ryzen-5-hexa-core-5625u-8-gb-512-gb-ssd-windows-11-home-laptop/p/itm6e18751dd2c35?pid=COMH39AT4QUGQPFT&lid=LSTCOMH39AT4QUGQPFTZFO2BG&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_9_197&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=de73ada5-2bc1-4c87-b7af-9819925f6474.COMH39AT4QUGQPFT.SEARCH&ppt=sp&ppn=sp&ssid=8nrtgp4vgw0000001729435806431&qH=146bdebb324a64d3
109,ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-LK323...,"â‚¹36,990",https://www.flipkart.com/asus-vivobook-go-15-oled-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1504fa-lk323ws-thin-light-laptop/p/itm5d8313766fc6f?pid=COMGMGXFGF7ZTKHF&lid=LSTCOMGMGXFGF7ZTKHFBG8NVU&marketplace=FLIPKART&q=Laptop&store=6bo%2Fb5g&srno=s_9_198&otracker=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_3_na_na_na&fm=search-autosuggest&iid=de73ada5-2bc1-4c87-b7af-9819925f6474.COMGMGXFGF7ZTKHF.SEARCH&ppt=sp&ppn=sp&ssid=8nrtgp4vgw0000001729435806431&qH=146bdebb324a64d3
